account_id,month,mrr,plan,seats,is_active,mrr_new,mrr_expansion,mrr_contraction,mrr_churn
ACC-00349,2023-12-01,539.49,Pro,3,True,0.0,0.0,0.0,0.0
ACC-00349,2024-01-01,539.49,Pro,3,True,0.0,0.0,0.0,0.0
ACC-00349,2024-02-01,539.49,Pro,3,True,0.0,0.0,0.0,0.0
ACC-00349,2024-03-01,539.49,Pro,3,True,0.0,0.0,0.0,0.0
ACC-00349,2024-04-01,539.49,Pro,3,True,0.0,0.0,0.0,0.0
ACC-00349,2024-05-01,539.49,Pro,3,True,0.0,0.0,0.0,0.0
ACC-00349,2024-06-01,493.49,Pro,1,True,0.0,0.0,46.0,0.0
ACC-00349,2024-07-01,493.49,Pro,1,True,0.0,0.0,0.0,0.0
ACC-00349,2024-08-01,493.49,Pro,1,True,0.0,0.0,0.0,0.0
ACC-00349,2024-09-01,420.52,Pro,1,True,0.0,0.0,72.97,0.0
ACC-00349,2024-10-01,420.52,Pro,1,True,0.0,0.0,0.0,0.0
ACC-00349,2024-11-01,420.52,Pro,1,True,0.0,0.0,0.0,0.0
ACC-00349,2024-12-01,420.52,Pro,1,True,0.0,0.0,0.0,0.0
ACC-00350,2023-11-01,581.93,Pro,6,True,581.93,0.0,0.0,0.0
ACC-00350,2023-12-01,581.93,Pro,6,True,0.0,0.0,0.0,0.0
ACC-00350,2024-01-01,581.93,Pro,6,True,0.0,0.0,0.0,0.0
ACC-00350,2024-02-01,581.93,Pro,6,True,0.0,0.0,0.0,0.0
ACC-00350,2024-03-01,581.93,Pro,6,True,0.0,0.0,0.0,0.0
ACC-00350,2024-04-01,522.57,Pro,4,True,0.0,0.0,59.36,0.0
ACC-00350,2024-05-01,522.57,Pro,4,True,0.0,0.0,0.0,0.0
ACC-00350,2024-06-01,522.57,Pro,4,True,0.0,0.0,0.0,0.0
ACC-00350,2024-07-01,645.61,Pro,5,True,0.0,123.04,0.0,0.0
ACC-00350,2024-08-01,645.61,Pro,5,True,0.0,0.0,0.0,0.0
ACC-00350,2024-09-01,645.61,Pro,5,True,0.0,0.0,0.0,0.0
ACC-00350,2024-10-01,610.69,Pro,3,True,0.0,0.0,34.92,0.0
ACC-00350,2024-11-01,610.69,Pro,3,True,0.0,0.0,0.0,0.0
ACC-00350,2024-12-01,0.0,Pro,0,False,0.0,0.0,0.0,610.69
ACC-00351,2023-10-01,2409.02,Enterprise,10,True,2409.02,0.0,0.0,0.0
ACC-00351,2023-11-01,2952.84,Enterprise,13,True,0.0,543.82,0.0,0.0
ACC-00351,2023-12-01,2952.84,Enterprise,13,True,0.0,0.0,0.0,0.0
ACC-00351,2024-01-01,2952.84,Enterprise,13,True,0.0,0.0,0.0,0.0
ACC-00351,2024-02-01,2952.84,Enterprise,13,True,0.0,0.0,0.0,0.0
ACC-00351,2024-03-01,2952.84,Enterprise,13,True,0.0,0.0,0.0,0.0
ACC-00351,2024-04-01,2952.84,Enterprise,13,True,0.0,0.0,0.0,0.0
ACC-00351,2024-05-01,3254.77,Enterprise,15,True,0.0,301.93,0.0,0.0
ACC-00351,2024-06-01,3254.77,Enterprise,15,True,0.0,0.0,0.0,0.0
ACC-00351,2024-07-01,3254.77,Enterprise,15,True,0.0,0.0,0.0,0.0
ACC-00351,2024-08-01,3254.77,Enterprise,15,True,0.0,0.0,0.0,0.0
ACC-00351,2024-09-01,3254.77,Enterprise,15,True,0.0,0.0,0.0,0.0
ACC-00351,2024-10-01,3254.77,Enterprise,15,True,0.0,0.0,0.0,0.0
ACC-00351,2024-11-01,3254.77,Enterprise,15,True,0.0,0.0,0.0,0.0
ACC-00351,2024-12-01,3254.77,Enterprise,15,True,0.0,0.0,0.0,0.0
ACC-00352,2024-03-01,474.07,Pro,14,True,474.07,0.0,0.0,0.0
ACC-00352,2024-04-01,474.07,Pro,14,True,0.0,0.0,0.0,0.0
ACC-00352,2024-05-01,550.77,Pro,16,True,0.0,76.7,0.0,0.0
ACC-00352,2024-06-01,550.77,Pro,16,True,0.0,0.0,0.0,0.0
ACC-00352,2024-07-01,550.77,Pro,16,True,0.0,0.0,0.0,0.0
ACC-00352,2024-08-01,550.77,Pro,16,True,0.0,0.0,0.0,0.0
ACC-00352,2024-09-01,550.77,Pro,16,True,0.0,0.0,0.0,0.0
ACC-00352,2024-10-01,550.77,Pro,16,True,0.0,0.0,0.0,0.0
ACC-00352,2024-11-01,550.77,Pro,16,True,0.0,0.0,0.0,0.0
ACC-00352,2024-12-01,550.77,Pro,16,True,0.0,0.0,0.0,0.0
ACC-00353,2024-06-01,109.43,Basic,3,True,109.43,0.0,0.0,0.0
ACC-00353,2024-07-01,109.43,Basic,3,True,0.0,0.0,0.0,0.0
ACC-00353,2024-08-01,109.43,Basic,3,True,0.0,0.0,0.0,0.0
ACC-00353,2024-09-01,109.43,Basic,3,True,0.0,0.0,0.0,0.0
ACC-00353,2024-10-01,109.43,Basic,3,True,0.0,0.0,0.0,0.0
ACC-00353,2024-11-01,109.43,Basic,3,True,0.0,0.0,0.0,0.0
ACC-00353,2024-12-01,109.43,Basic,3,True,0.0,0.0,0.0,0.0
ACC-00354,2024-04-01,130.56,Basic,5,True,130.56,0.0,0.0,0.0
ACC-00354,2024-05-01,116.15,Basic,4,True,0.0,0.0,14.41,0.0
ACC-00354,2024-06-01,116.15,Basic,4,True,0.0,0.0,0.0,0.0
ACC-00354,2024-07-01,0.0,Basic,0,False,0.0,0.0,0.0,116.15
ACC-00355,2023-03-01,100.58,Basic,4,True,100.58,0.0,0.0,0.0
ACC-00355,2023-04-01,0.0,Basic,0,False,0.0,0.0,0.0,100.58
ACC-00356,2023-07-01,62.18,Basic,4,True,62.18,0.0,0.0,0.0
ACC-00356,2023-08-01,62.18,Basic,4,True,0.0,0.0,0.0,0.0
ACC-00356,2023-09-01,62.18,Basic,4,True,0.0,0.0,0.0,0.0
ACC-00356,2023-10-01,62.18,Basic,4,True,0.0,0.0,0.0,0.0
ACC-00356,2023-11-01,67.05,Basic,7,True,0.0,4.87,0.0,0.0
ACC-00356,2023-12-01,67.05,Basic,7,True,0.0,0.0,0.0,0.0
ACC-00356,2024-01-01,67.05,Basic,7,True,0.0,0.0,0.0,0.0
ACC-00356,2024-02-01,67.05,Basic,7,True,0.0,0.0,0.0,0.0
ACC-00356,2024-03-01,67.05,Basic,7,True,0.0,0.0,0.0,0.0
ACC-00356,2024-04-01,67.05,Basic,7,True,0.0,0.0,0.0,0.0
ACC-00356,2024-05-01,0.0,Basic,0,False,0.0,0.0,0.0,67.05
ACC-00357,2023-07-01,95.71,Basic,5,True,95.71,0.0,0.0,0.0
ACC-00357,2023-08-01,84.7,Basic,3,True,0.0,0.0,11.01,0.0
ACC-00357,2023-09-01,0.0,Basic,0,False,0.0,0.0,0.0,84.7
ACC-00358,2024-08-01,4628.23,Enterprise,27,True,4628.23,0.0,0.0,0.0
ACC-00358,2024-09-01,4628.23,Enterprise,27,True,0.0,0.0,0.0,0.0
ACC-00358,2024-10-01,4628.23,Enterprise,27,True,0.0,0.0,0.0,0.0
ACC-00358,2024-11-01,4628.23,Enterprise,27,True,0.0,0.0,0.0,0.0
ACC-00358,2024-12-01,5466.79,Enterprise,29,True,0.0,838.56,0.0,0.0
ACC-00359,2023-01-01,462.37,Pro,13,True,462.37,0.0,0.0,0.0
ACC-00359,2023-02-01,462.37,Pro,13,True,0.0,0.0,0.0,0.0
ACC-00359,2023-03-01,462.37,Pro,13,True,0.0,0.0,0.0,0.0
ACC-00359,2023-04-01,462.37,Pro,13,True,0.0,0.0,0.0,0.0
ACC-00359,2023-05-01,462.37,Pro,13,True,0.0,0.0,0.0,0.0
ACC-00359,2023-06-01,462.37,Pro,13,True,0.0,0.0,0.0,0.0
ACC-00359,2023-07-01,462.37,Pro,13,True,0.0,0.0,0.0,0.0
ACC-00359,2023-08-01,462.37,Pro,13,True,0.0,0.0,0.0,0.0
ACC-00359,2023-09-01,553.26,Pro,14,True,0.0,90.89,0.0,0.0
ACC-00359,2023-10-01,553.26,Pro,14,True,0.0,0.0,0.0,0.0
ACC-00359,2023-11-01,553.26,Pro,14,True,0.0,0.0,0.0,0.0
ACC-00359,2023-12-01,553.26,Pro,14,True,0.0,0.0,0.0,0.0
ACC-00359,2024-01-01,553.26,Pro,14,True,0.0,0.0,0.0,0.0
ACC-00359,2024-02-01,553.26,Pro,14,True,0.0,0.0,0.0,0.0
ACC-00359,2024-03-01,553.26,Pro,14,True,0.0,0.0,0.0,0.0
ACC-00359,2024-04-01,553.26,Pro,14,True,0.0,0.0,0.0,0.0
ACC-00359,2024-05-01,553.26,Pro,14,True,0.0,0.0,0.0,0.0
ACC-00359,2024-06-01,553.26,Pro,14,True,0.0,0.0,0.0,0.0
ACC-00359,2024-07-01,553.26,Pro,14,True,0.0,0.0,0.0,0.0
ACC-00359,2024-08-01,553.26,Pro,14,True,0.0,0.0,0.0,0.0
ACC-00359,2024-09-01,553.26,Pro,14,True,0.0,0.0,0.0,0.0
ACC-00359,2024-10-01,553.26,Pro,14,True,0.0,0.0,0.0,0.0
ACC-00359,2024-11-01,553.26,Pro,14,True,0.0,0.0,0.0,0.0
ACC-00359,2024-12-01,553.26,Pro,14,True,0.0,0.0,0.0,0.0
ACC-00360,2023-09-01,104.66,Basic,1,True,104.66,0.0,0.0,0.0
ACC-00360,2023-10-01,104.66,Basic,1,True,0.0,0.0,0.0,0.0
ACC-00360,2023-11-01,104.66,Basic,1,True,0.0,0.0,0.0,0.0
ACC-00360,2023-12-01,104.66,Basic,1,True,0.0,0.0,0.0,0.0
ACC-00360,2024-01-01,104.66,Basic,1,True,0.0,0.0,0.0,0.0
ACC-00360,2024-02-01,104.66,Basic,1,True,0.0,0.0,0.0,0.0
ACC-00360,2024-03-01,104.66,Basic,1,True,0.0,0.0,0.0,0.0
ACC-00360,2024-04-01,104.66,Basic,1,True,0.0,0.0,0.0,0.0
ACC-00360,2024-05-01,90.83,Basic,1,True,0.0,0.0,13.83,0.0
ACC-00360,2024-06-01,90.83,Basic,1,True,0.0,0.0,0.0,0.0
ACC-00360,2024-07-01,90.83,Basic,1,True,0.0,0.0,0.0,0.0
ACC-00360,2024-08-01,90.83,Basic,1,True,0.0,0.0,0.0,0.0
ACC-00360,2024-09-01,90.83,Basic,1,True,0.0,0.0,0.0,0.0
ACC-00360,2024-10-01,90.83,Basic,1,True,0.0,0.0,0.0,0.0
ACC-00360,2024-11-01,90.83,Basic,1,True,0.0,0.0,0.0,0.0
ACC-00360,2024-12-01,0.0,Basic,0,False,0.0,0.0,0.0,90.83
ACC-00361,2023-10-01,83.8,Basic,3,True,83.8,0.0,0.0,0.0
ACC-00361,2023-11-01,83.8,Basic,3,True,0.0,0.0,0.0,0.0
ACC-00361,2023-12-01,83.8,Basic,3,True,0.0,0.0,0.0,0.0
ACC-00361,2024-01-01,83.8,Basic,3,True,0.0,0.0,0.0,0.0
ACC-00361,2024-02-01,83.8,Basic,3,True,0.0,0.0,0.0,0.0
ACC-00361,2024-03-01,83.8,Basic,3,True,0.0,0.0,0.0,0.0
ACC-00361,2024-04-01,83.8,Basic,3,True,0.0,0.0,0.0,0.0
ACC-00361,2024-05-01,83.8,Basic,3,True,0.0,0.0,0.0,0.0
ACC-00361,2024-06-01,83.8,Basic,3,True,0.0,0.0,0.0,0.0
ACC-00361,2024-07-01,83.8,Basic,3,True,0.0,0.0,0.0,0.0
ACC-00361,2024-08-01,83.8,Basic,3,True,0.0,0.0,0.0,0.0
ACC-00361,2024-09-01,83.8,Basic,3,True,0.0,0.0,0.0,0.0
ACC-00361,2024-10-01,0.0,Basic,0,False,0.0,0.0,0.0,83.8
ACC-00362,2024-05-01,512.73,Pro,9,True,512.73,0.0,0.0,0.0
ACC-00362,2024-06-01,512.73,Pro,9,True,0.0,0.0,0.0,0.0
ACC-00362,2024-07-01,447.83,Pro,8,True,0.0,0.0,64.9,0.0
ACC-00362,2024-08-01,447.83,Pro,8,True,0.0,0.0,0.0,0.0
ACC-00362,2024-09-01,447.83,Pro,8,True,0.0,0.0,0.0,0.0
ACC-00362,2024-10-01,447.83,Pro,8,True,0.0,0.0,0.0,0.0
ACC-00362,2024-11-01,447.83,Pro,8,True,0.0,0.0,0.0,0.0
ACC-00362,2024-12-01,447.83,Pro,8,True,0.0,0.0,0.0,0.0
ACC-00363,2023-07-01,129.32,Basic,5,True,129.32,0.0,0.0,0.0
ACC-00363,2023-08-01,0.0,Basic,0,False,0.0,0.0,0.0,129.32
ACC-00364,2023-09-01,130.18,Basic,2,True,130.18,0.0,0.0,0.0
ACC-00364,2023-10-01,130.18,Basic,2,True,0.0,0.0,0.0,0.0
ACC-00364,2023-11-01,145.79,Basic,5,True,0.0,15.61,0.0,0.0
ACC-00364,2023-12-01,145.79,Basic,5,True,0.0,0.0,0.0,0.0
ACC-00364,2024-01-01,145.79,Basic,5,True,0.0,0.0,0.0,0.0
ACC-00364,2024-02-01,145.79,Basic,5,True,0.0,0.0,0.0,0.0
ACC-00364,2024-03-01,145.79,Basic,5,True,0.0,0.0,0.0,0.0
ACC-00364,2024-04-01,145.79,Basic,5,True,0.0,0.0,0.0,0.0
ACC-00364,2024-05-01,145.79,Basic,5,True,0.0,0.0,0.0,0.0
ACC-00364,2024-06-01,145.79,Basic,5,True,0.0,0.0,0.0,0.0
ACC-00364,2024-07-01,145.79,Basic,5,True,0.0,0.0,0.0,0.0
ACC-00364,2024-08-01,145.79,Basic,5,True,0.0,0.0,0.0,0.0
ACC-00364,2024-09-01,145.79,Basic,5,True,0.0,0.0,0.0,0.0
ACC-00364,2024-10-01,145.79,Basic,5,True,0.0,0.0,0.0,0.0
ACC-00364,2024-11-01,145.79,Basic,5,True,0.0,0.0,0.0,0.0
ACC-00364,2024-12-01,0.0,Basic,0,False,0.0,0.0,0.0,145.79
ACC-00365,2023-08-01,294.04,Pro,17,True,294.04,0.0,0.0,0.0
ACC-00365,2023-09-01,294.04,Pro,17,True,0.0,0.0,0.0,0.0
ACC-00365,2023-10-01,325.09,Pro,19,True,0.0,31.05,0.0,0.0
ACC-00365,2023-11-01,281.05,Pro,17,True,0.0,0.0,44.04,0.0
ACC-00365,2023-12-01,281.05,Pro,17,True,0.0,0.0,0.0,0.0
ACC-00365,2024-01-01,281.05,Pro,17,True,0.0,0.0,0.0,0.0
ACC-00365,2024-02-01,312.25,Pro,20,True,0.0,31.2,0.0,0.0
ACC-00365,2024-03-01,312.25,Pro,20,True,0.0,0.0,0.0,0.0
ACC-00365,2024-04-01,312.25,Pro,20,True,0.0,0.0,0.0,0.0
ACC-00365,2024-05-01,312.25,Pro,20,True,0.0,0.0,0.0,0.0
ACC-00365,2024-06-01,0.0,Pro,0,False,0.0,0.0,0.0,312.25
ACC-00366,2023-09-01,490.31,Pro,16,True,490.31,0.0,0.0,0.0
ACC-00366,2023-10-01,490.31,Pro,16,True,0.0,0.0,0.0,0.0
ACC-00366,2023-11-01,490.31,Pro,16,True,0.0,0.0,0.0,0.0
ACC-00366,2023-12-01,490.31,Pro,16,True,0.0,0.0,0.0,0.0
ACC-00366,2024-01-01,490.31,Pro,16,True,0.0,0.0,0.0,0.0
ACC-00366,2024-02-01,490.31,Pro,16,True,0.0,0.0,0.0,0.0
ACC-00366,2024-03-01,490.31,Pro,16,True,0.0,0.0,0.0,0.0
ACC-00366,2024-04-01,490.31,Pro,16,True,0.0,0.0,0.0,0.0
ACC-00366,2024-05-01,490.31,Pro,16,True,0.0,0.0,0.0,0.0
ACC-00366,2024-06-01,490.31,Pro,16,True,0.0,0.0,0.0,0.0
ACC-00366,2024-07-01,490.31,Pro,16,True,0.0,0.0,0.0,0.0
ACC-00366,2024-08-01,490.31,Pro,16,True,0.0,0.0,0.0,0.0
ACC-00366,2024-09-01,0.0,Pro,0,False,0.0,0.0,0.0,490.31
ACC-00367,2023-12-01,2227.58,Enterprise,94,True,2227.58,0.0,0.0,0.0
ACC-00367,2024-01-01,2227.58,Enterprise,94,True,0.0,0.0,0.0,0.0
ACC-00367,2024-02-01,2227.58,Enterprise,94,True,0.0,0.0,0.0,0.0
ACC-00367,2024-03-01,2227.58,Enterprise,94,True,0.0,0.0,0.0,0.0
ACC-00367,2024-04-01,2757.22,Enterprise,96,True,0.0,529.64,0.0,0.0
ACC-00367,2024-05-01,2757.22,Enterprise,96,True,0.0,0.0,0.0,0.0
ACC-00367,2024-06-01,2757.22,Enterprise,96,True,0.0,0.0,0.0,0.0
ACC-00367,2024-07-01,2757.22,Enterprise,96,True,0.0,0.0,0.0,0.0
ACC-00367,2024-08-01,2757.22,Enterprise,96,True,0.0,0.0,0.0,0.0
ACC-00367,2024-09-01,2757.22,Enterprise,96,True,0.0,0.0,0.0,0.0
ACC-00367,2024-10-01,2757.22,Enterprise,96,True,0.0,0.0,0.0,0.0
ACC-00367,2024-11-01,2757.22,Enterprise,96,True,0.0,0.0,0.0,0.0
ACC-00367,2024-12-01,2386.39,Enterprise,94,True,0.0,0.0,370.83,0.0
ACC-00368,2024-10-01,104.04,Basic,1,True,104.04,0.0,0.0,0.0
ACC-00368,2024-11-01,104.04,Basic,1,True,0.0,0.0,0.0,0.0
ACC-00368,2024-12-01,104.04,Basic,1,True,0.0,0.0,0.0,0.0
ACC-00369,2023-02-01,82.58,Basic,3,True,82.58,0.0,0.0,0.0
ACC-00369,2023-03-01,82.58,Basic,3,True,0.0,0.0,0.0,0.0
ACC-00369,2023-04-01,73.44,Basic,1,True,0.0,0.0,9.14,0.0
ACC-00369,2023-05-01,73.44,Basic,1,True,0.0,0.0,0.0,0.0
ACC-00369,2023-06-01,73.44,Basic,1,True,0.0,0.0,0.0,0.0
ACC-00369,2023-07-01,90.78,Basic,4,True,0.0,17.34,0.0,0.0
ACC-00369,2023-08-01,0.0,Basic,0,False,0.0,0.0,0.0,90.78
ACC-00370,2023-01-01,443.62,Pro,13,True,443.62,0.0,0.0,0.0
ACC-00370,2023-02-01,443.62,Pro,13,True,0.0,0.0,0.0,0.0
ACC-00370,2023-03-01,443.62,Pro,13,True,0.0,0.0,0.0,0.0
ACC-00370,2023-04-01,530.24,Pro,15,True,0.0,86.62,0.0,0.0
ACC-00370,2023-05-01,530.24,Pro,15,True,0.0,0.0,0.0,0.0
ACC-00370,2023-06-01,530.24,Pro,15,True,0.0,0.0,0.0,0.0
ACC-00370,2023-07-01,530.24,Pro,15,True,0.0,0.0,0.0,0.0
ACC-00370,2023-08-01,530.24,Pro,15,True,0.0,0.0,0.0,0.0
ACC-00370,2023-09-01,530.24,Pro,15,True,0.0,0.0,0.0,0.0
ACC-00370,2023-10-01,530.24,Pro,15,True,0.0,0.0,0.0,0.0
ACC-00370,2023-11-01,530.24,Pro,15,True,0.0,0.0,0.0,0.0
ACC-00370,2023-12-01,530.24,Pro,15,True,0.0,0.0,0.0,0.0
ACC-00370,2024-01-01,530.24,Pro,15,True,0.0,0.0,0.0,0.0
ACC-00370,2024-02-01,530.24,Pro,15,True,0.0,0.0,0.0,0.0
ACC-00370,2024-03-01,530.24,Pro,15,True,0.0,0.0,0.0,0.0
ACC-00370,2024-04-01,530.24,Pro,15,True,0.0,0.0,0.0,0.0
ACC-00370,2024-05-01,530.24,Pro,15,True,0.0,0.0,0.0,0.0
ACC-00370,2024-06-01,530.24,Pro,15,True,0.0,0.0,0.0,0.0
ACC-00370,2024-07-01,530.24,Pro,15,True,0.0,0.0,0.0,0.0
ACC-00370,2024-08-01,530.24,Pro,15,True,0.0,0.0,0.0,0.0
ACC-00370,2024-09-01,530.24,Pro,15,True,0.0,0.0,0.0,0.0
ACC-00370,2024-10-01,530.24,Pro,15,True,0.0,0.0,0.0,0.0
ACC-00370,2024-11-01,530.24,Pro,15,True,0.0,0.0,0.0,0.0
ACC-00370,2024-12-01,530.24,Pro,15,True,0.0,0.0,0.0,0.0
ACC-00371,2024-05-01,121.14,Basic,4,True,121.14,0.0,0.0,0.0
ACC-00371,2024-06-01,109.86,Basic,3,True,0.0,0.0,11.28,0.0
ACC-00371,2024-07-01,109.86,Basic,3,True,0.0,0.0,0.0,0.0
ACC-00371,2024-08-01,109.86,Basic,3,True,0.0,0.0,0.0,0.0
ACC-00371,2024-09-01,109.86,Basic,3,True,0.0,0.0,0.0,0.0
ACC-00371,2024-10-01,109.86,Basic,3,True,0.0,0.0,0.0,0.0
ACC-00371,2024-11-01,109.86,Basic,3,True,0.0,0.0,0.0,0.0
ACC-00371,2024-12-01,0.0,Basic,0,False,0.0,0.0,0.0,109.86
ACC-00372,2023-10-01,495.5,Pro,14,True,495.5,0.0,0.0,0.0
ACC-00372,2023-11-01,495.5,Pro,14,True,0.0,0.0,0.0,0.0
ACC-00372,2023-12-01,495.5,Pro,14,True,0.0,0.0,0.0,0.0
ACC-00372,2024-01-01,495.5,Pro,14,True,0.0,0.0,0.0,0.0
ACC-00372,2024-02-01,495.5,Pro,14,True,0.0,0.0,0.0,0.0
ACC-00372,2024-03-01,579.05,Pro,17,True,0.0,83.55,0.0,0.0
ACC-00372,2024-04-01,579.05,Pro,17,True,0.0,0.0,0.0,0.0
ACC-00372,2024-05-01,579.05,Pro,17,True,0.0,0.0,0.0,0.0
ACC-00372,2024-06-01,579.05,Pro,17,True,0.0,0.0,0.0,0.0
ACC-00372,2024-07-01,579.05,Pro,17,True,0.0,0.0,0.0,0.0
ACC-00372,2024-08-01,579.05,Pro,17,True,0.0,0.0,0.0,0.0
ACC-00372,2024-09-01,579.05,Pro,17,True,0.0,0.0,0.0,0.0
ACC-00372,2024-10-01,579.05,Pro,17,True,0.0,0.0,0.0,0.0
ACC-00372,2024-11-01,579.05,Pro,17,True,0.0,0.0,0.0,0.0
ACC-00372,2024-12-01,640.98,Pro,18,True,0.0,61.93,0.0,0.0
ACC-00373,2023-07-01,78.78,Basic,4,True,78.78,0.0,0.0,0.0
ACC-00373,2023-08-01,78.78,Basic,4,True,0.0,0.0,0.0,0.0
ACC-00373,2023-09-01,78.78,Basic,4,True,0.0,0.0,0.0,0.0
ACC-00373,2023-10-01,78.78,Basic,4,True,0.0,0.0,0.0,0.0
ACC-00373,2023-11-01,78.78,Basic,4,True,0.0,0.0,0.0,0.0
ACC-00373,2023-12-01,0.0,Basic,0,False,0.0,0.0,0.0,78.78
ACC-00374,2023-12-01,140.25,Basic,5,True,140.25,0.0,0.0,0.0
ACC-00374,2024-01-01,140.25,Basic,5,True,0.0,0.0,0.0,0.0
ACC-00374,2024-02-01,140.25,Basic,5,True,0.0,0.0,0.0,0.0
ACC-00374,2024-03-01,140.25,Basic,5,True,0.0,0.0,0.0,0.0
ACC-00374,2024-04-01,140.25,Basic,5,True,0.0,0.0,0.0,0.0
ACC-00374,2024-05-01,140.25,Basic,5,True,0.0,0.0,0.0,0.0
ACC-00374,2024-06-01,140.25,Basic,5,True,0.0,0.0,0.0,0.0
ACC-00374,2024-07-01,140.25,Basic,5,True,0.0,0.0,0.0,0.0
ACC-00374,2024-08-01,140.25,Basic,5,True,0.0,0.0,0.0,0.0
ACC-00374,2024-09-01,140.25,Basic,5,True,0.0,0.0,0.0,0.0
ACC-00374,2024-10-01,140.25,Basic,5,True,0.0,0.0,0.0,0.0
ACC-00374,2024-11-01,140.25,Basic,5,True,0.0,0.0,0.0,0.0
ACC-00374,2024-12-01,150.08,Basic,8,True,0.0,9.83,0.0,0.0
ACC-00375,2024-12-01,517.68,Pro,13,True,517.68,0.0,0.0,0.0
ACC-00376,2023-02-01,69.04,Basic,5,True,69.04,0.0,0.0,0.0
ACC-00376,2023-03-01,61.21,Basic,4,True,0.0,0.0,7.83,0.0
ACC-00376,2023-04-01,61.21,Basic,4,True,0.0,0.0,0.0,0.0
ACC-00376,2023-05-01,61.21,Basic,4,True,0.0,0.0,0.0,0.0
ACC-00376,2023-06-01,61.21,Basic,4,True,0.0,0.0,0.0,0.0
ACC-00376,2023-07-01,61.21,Basic,4,True,0.0,0.0,0.0,0.0
ACC-00376,2023-08-01,61.21,Basic,4,True,0.0,0.0,0.0,0.0
ACC-00376,2023-09-01,61.21,Basic,4,True,0.0,0.0,0.0,0.0
ACC-00376,2023-10-01,72.69,Basic,7,True,0.0,11.48,0.0,0.0
ACC-00376,2023-11-01,72.69,Basic,7,True,0.0,0.0,0.0,0.0
ACC-00376,2023-12-01,72.69,Basic,7,True,0.0,0.0,0.0,0.0
ACC-00376,2024-01-01,72.69,Basic,7,True,0.0,0.0,0.0,0.0
ACC-00376,2024-02-01,72.69,Basic,7,True,0.0,0.0,0.0,0.0
ACC-00376,2024-03-01,72.69,Basic,7,True,0.0,0.0,0.0,0.0
ACC-00376,2024-04-01,72.69,Basic,7,True,0.0,0.0,0.0,0.0
ACC-00376,2024-05-01,72.69,Basic,7,True,0.0,0.0,0.0,0.0
ACC-00376,2024-06-01,72.69,Basic,7,True,0.0,0.0,0.0,0.0
ACC-00376,2024-07-01,72.69,Basic,7,True,0.0,0.0,0.0,0.0
ACC-00376,2024-08-01,72.69,Basic,7,True,0.0,0.0,0.0,0.0
ACC-00376,2024-09-01,72.69,Basic,7,True,0.0,0.0,0.0,0.0
ACC-00376,2024-10-01,72.69,Basic,7,True,0.0,0.0,0.0,0.0
ACC-00376,2024-11-01,72.69,Basic,7,True,0.0,0.0,0.0,0.0
ACC-00376,2024-12-01,72.69,Basic,7,True,0.0,0.0,0.0,0.0
ACC-00377,2023-06-01,89.14,Basic,4,True,89.14,0.0,0.0,0.0
ACC-00377,2023-07-01,89.14,Basic,4,True,0.0,0.0,0.0,0.0
ACC-00377,2023-08-01,89.14,Basic,4,True,0.0,0.0,0.0,0.0
ACC-00377,2023-09-01,0.0,Basic,0,False,0.0,0.0,0.0,89.14
ACC-00378,2023-04-01,2790.55,Enterprise,38,True,2790.55,0.0,0.0,0.0
ACC-00378,2023-05-01,2790.55,Enterprise,38,True,0.0,0.0,0.0,0.0
ACC-00378,2023-06-01,2790.55,Enterprise,38,True,0.0,0.0,0.0,0.0
ACC-00378,2023-07-01,2449.48,Enterprise,36,True,0.0,0.0,341.07,0.0
ACC-00378,2023-08-01,2449.48,Enterprise,36,True,0.0,0.0,0.0,0.0
ACC-00378,2023-09-01,2449.48,Enterprise,36,True,0.0,0.0,0.0,0.0
ACC-00378,2023-10-01,2449.48,Enterprise,36,True,0.0,0.0,0.0,0.0
ACC-00378,2023-11-01,2449.48,Enterprise,36,True,0.0,0.0,0.0,0.0
ACC-00378,2023-12-01,2449.48,Enterprise,36,True,0.0,0.0,0.0,0.0
ACC-00378,2024-01-01,2449.48,Enterprise,36,True,0.0,0.0,0.0,0.0
ACC-00378,2024-02-01,2581.77,Enterprise,39,True,0.0,132.29,0.0,0.0
ACC-00378,2024-03-01,2581.77,Enterprise,39,True,0.0,0.0,0.0,0.0
ACC-00378,2024-04-01,2581.77,Enterprise,39,True,0.0,0.0,0.0,0.0
ACC-00378,2024-05-01,2581.77,Enterprise,39,True,0.0,0.0,0.0,0.0
ACC-00378,2024-06-01,2581.77,Enterprise,39,True,0.0,0.0,0.0,0.0
ACC-00378,2024-07-01,2581.77,Enterprise,39,True,0.0,0.0,0.0,0.0
ACC-00378,2024-08-01,3083.72,Enterprise,42,True,0.0,501.95,0.0,0.0
ACC-00378,2024-09-01,3749.96,Enterprise,45,True,0.0,666.24,0.0,0.0
ACC-00378,2024-10-01,4378.6,Enterprise,47,True,0.0,628.64,0.0,0.0
ACC-00378,2024-11-01,4378.6,Enterprise,47,True,0.0,0.0,0.0,0.0
ACC-00378,2024-12-01,4039.67,Enterprise,46,True,0.0,0.0,338.93,0.0
ACC-00379,2024-08-01,1398.72,Enterprise,93,True,1398.72,0.0,0.0,0.0
ACC-00379,2024-09-01,1398.72,Enterprise,93,True,0.0,0.0,0.0,0.0
